Tag;English;;;;;;;;;;;;;
THEYSURRENDER_SETUP;When a wargoal is enforced;;;;;;;;;;;;;
THEYSURRENDER_HEADER;$foreign_minister$ reports;;;;;;;;;;;;;
THEYSURRENDER_1;$AGRESSOR$ enforced;;;;;;;;;;;;;
THEYSURRENDER_2;$WARGOAL$;;;;;;;;;;;;;
THEYSURRENDER_3;on $TARGET$;;;;;;;;;;;;;
THEYSURRENDER_4;*;;;;;;;;;;;;;
THEYSURRENDER_5;*;;;;;;;;;;;;;
THEYSURRENDER_6;*;;;;;;;;;;;;;
THEYSURRENDER_LOG;$TARGET$ surrendered;;;;;;;;;;;;;
THEYSURRENDER_BTN1;OK;;;;;;;;;;;;;
THEYSURRENDER_BTN2;OK;;;;;;;;;;;;;
THEYSURRENDER_BTN3;GOTO;;;;;;;;;;;;;
THEYSURRENDER_MAP;Surrender!;;;;;;;;;;;;;
THEYSURRENDERUS_SETUP;When we enforce a wargoal;;;;;;;;;;;;;
THEYSURRENDERUS_HEADER;$foreign_minister$ reports;;;;;;;;;;;;;
THEYSURRENDERUS_1;We enforced;;;;;;;;;;;;;
THEYSURRENDERUS_2;$WARGOAL$;;;;;;;;;;;;;
THEYSURRENDERUS_3;on $TARGET$;;;;;;;;;;;;;
THEYSURRENDERUS_4;*;;;;;;;;;;;;;
THEYSURRENDERUS_5;*;;;;;;;;;;;;;
THEYSURRENDERUS_6;*;;;;;;;;;;;;;
THEYSURRENDERUS_LOG;$TARGET$ surrendered to us;;;;;;;;;;;;;
THEYSURRENDERUS_BTN1;OK;;;;;;;;;;;;;
THEYSURRENDERUS_BTN2;OK;;;;;;;;;;;;;
THEYSURRENDERUS_BTN3;GOTO;;;;;;;;;;;;;
THEYSURRENDERUS_MAP;Surrender!;;;;;;;;;;;;;
WESURRENDER_SETUP;When a wargoal is enforced on us;;;;;;;;;;;;;
WESURRENDER_HEADER;$foreign_minister$ reports;;;;;;;;;;;;;
WESURRENDER_1;$AGRESSOR$ enforced;;;;;;;;;;;;;
WESURRENDER_2;$WARGOAL$;;;;;;;;;;;;;
WESURRENDER_3;on us;;;;;;;;;;;;;
WESURRENDER_4;*;;;;;;;;;;;;;
WESURRENDER_5;*;;;;;;;;;;;;;
WESURRENDER_6;*;;;;;;;;;;;;;
WESURRENDER_LOG;We surrendered to $AGRESSOR$;;;;;;;;;;;;;
WESURRENDER_BTN1;OK;;;;;;;;;;;;;
WESURRENDER_BTN2;OK;;;;;;;;;;;;;
WESURRENDER_BTN3;GOTO;;;;;;;;;;;;;
WESURRENDER_MAP;Surrender!;;;;;;;;;;;;;
SURRENDER_PROGRESS_ATLEAST_TRIGGER;§Y$COUNTRY$§! surrender progress at least §Y$VALUE$%§!.\n;;;;;;;;;;;;;x
SURRENDER_PROGRESS_NOT_TRIGGER;§Y$COUNTRY$§! surrender progress not §Y$VALUE$%§!.\n;;;;;;;;;;;;;x
great_patrotic_war;Great Patriotic War;;;;;;;;;;;;;x
fractured_government;Fractured government;;;;;;;;;;;;;
