# Events;;;;;;;;;;;;;;x
soviet_agreement_39;German-Soviet Agreement 1939;;;;;;;;;;;;;x
soviet_agreement_40;German-Soviet Agreement 1940;;;;;;;;;;;;;x
soviet_agreement_41;German-Soviet Agreement 1941;;;;;;;;;;;;;x
german_agreement_39;German-Soviet Agreement 1939;;;;;;;;;;;;;x
german_agreement_40;German-Soviet Agreement 1940;;;;;;;;;;;;;x
german_agreement_41;German-Soviet Agreement 1941;;;;;;;;;;;;;x
great_depression;Great Depression;;;;;;;;;;;;;x
agricultural_adjustment_act;Agricultural Adjustment Act;;;;;;;;;;;;;x
agricultural_adjustment_act_no;Agricultural Adjustment Act Not Signed;;;;;;;;;;;;;x
wages_and_hours_act;Wages and Hours Bill;;;;;;;;;;;;;x
wages_and_hours_act_no;Wages and Hours Bill Not Signed;;;;;;;;;;;;;x
cash_and_carry;Cash and Carry;;;;;;;;;;;;;x
cash_and_carry_USA;Cash and Carry Act;;;;;;;;;;;;;x
cash_and_carry_ENG;Cash and Carry Act;;;;;;;;;;;;;x
detroit_industry;Detroit War Industries;;;;;;;;;;;;;x
arsenal_of_democracy;Arsenal Of Democracy;;;;;;;;;;;;;x
state_of_emergency;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_no;State of Emergency Not Signed;;;;;;;;;;;;;x
end_of_1911_agreement;End of 1911 US Agreement;;;;;;;;;;;;;x
steel_embargo;US Embargo;;;;;;;;;;;;;x
money_payment;Money Payment;;;;;;;;;;;;;x
IC_payment;IC Payment;;;;;;;;;;;;;x
little_resistance;Little Resistance acts;;;;;;;;;;;;;x
medium_resistance;Population supporting partisans;;;;;;;;;;;;;x
heavy_resistance;Population uprising;;;;;;;;;;;;;x
foreign_officers;Foreign Officers join the pool;;;;;;;;;;;;;x
home_guard_cost;Home Guard Raised;;;;;;;;;;;;;x
british_exp_forces_ok;British Expeditionary Forces sent;;;;;;;;;;;;;x
barbarossa_org;Surprise Attack;;;;;;;;;;;;;x
soviet_workers_factory;Workers in factories;;;;;;;;;;;;;x
soviet_partisan_cost;Rear partisan units cost;;;;;;;;;;;;;x
barbarossa_ground_defense_one;Red Army little reorganization;;;;;;;;;;;;;x
barbarossa_ground_defense_two;Red Army wake up;;;;;;;;;;;;;x
barbarossa_ground_defense_three;Red Army at fully potential;;;;;;;;;;;;;x
Finland_Elite;Finland Mobilisation;;;;;;;;;;;;;x
german_agreement_china;Sino-German Agreement;;;;;;;;;;;;;x
chinese_agreement;Sino-German Agreement;;;;;;;;;;;;;x
german_chinese_agreement;Sino-German Agreement signed;;;;;;;;;;;;;x
industry_works;Industry works;;;;;;;;;;;;;x
total_mobilisation;Total Mobilization Decision;;;;;;;;;;;;;x
china_civil_war;China Civil War;;;;;;;;;;;;;x
reichkommissariats_ok;Ribbentrop plan;;;;;;;;;;;;;x
Great_Red_Army_achievement;Great Red Army;;;;;;;;;;;;;x
###############ACHIEVEMENTS####################;;;;;;;;;;;;;;x
Great_Patriotic_War_achievement;Great Patriotic War;;;;;;;;;;;;;x
Sevastopol_loss;Sevastopol Loss;;;;;;;;;;;;;x
Stalingrad_loss;Stalingrad Loss;;;;;;;;;;;;;x
Kharkov_loss;Kharkov Loss;;;;;;;;;;;;;x
Kursk_loss;Kursk Loss;;;;;;;;;;;;;x
Leningrad_loss;Leningrad Loss;;;;;;;;;;;;;x
Arhangel_loss;Arhangel'sk Loss;;;;;;;;;;;;;x
Vladivostock_loss;Vladivostok Loss;;;;;;;;;;;;;x
volkssturm_doctrine_effect;Volkssturm Doctrine;;;;;;;;;;;;;x
Bushido_doctrine_effect;Bushido Doctrine;;;;;;;;;;;;;x
lend_lease_doctrine_effect;Lend Lease Benefits;;;;;;;;;;;;;x
1911_commercial_achievement;1911 US Commercial Agreement;;;;;;;;;;;;;x
steel_embargo_achievement;US Embargo;;;;;;;;;;;;;x
madrid_loss_SPA;We Cannot Continue This War Anymore!;;;;;;;;;;;;;x
madrid_loss_SPR;We Cannot Continue This War Anymore!;;;;;;;;;;;;;x
paris_loss;Paris under enemy hands;;;;;;;;;;;;;x
dunkerque_loss;Dunkerque under enemy hands;;;;;;;;;;;;;x
cherbourg_loss;Cherbourg occupied;;;;;;;;;;;;;x
maginot_occupied;Breaktrought Maginot line;;;;;;;;;;;;;x
###############DECISIONS####################;;;;;;;;;;;;;;x
Alternative_Strategy_1_title;Strategy meeting;;;;;;;;;;;;;x
Alternative_Strategy_1_desc;Strategy meeting;;;;;;;;;;;;;x
