EVTNAME2704;Expansion of Mengkukuo;;;;;;;;;;;;;x
EVTDESC2704;These provinces now belong to Mengkukuo;;;;;;;;;;;;;x
expand_mengkukuo_title;The Expansion of Mengjiang;;;;;;;;;;;;;x
expand_mengkukuo_desc;More land claimed by Mengjiang has fallen into our hands. We should incorporate these lands into Mengjiang to allow them to govern it under our guidance.;;;;;;;;;;;;;x
MODIFIER_LOCAL_RESOURCES;Local Resources;;;;;;;;;;;;;x
POL_MOBILIZE_DRO_V3;To fully mobilise our reserves we need §Y$MP$§W manpower.;;;;;;;;;;;;;x
PORT_SHIPS;The port here can ship in §Y$SIZE$§W units of supplies and fuel every day.;;;;;;;;;;;;;x
THE_DATE_IS_BEFORE;It is before §Y$DATE$§!\n;;;;;;;;;;;;;x
THE_DATE_IS_AFTER;It is at least §Y$DATE$§!\n ;;;;;;;;;;;;;x
EVTNAME2902;The Restoration of France;;;;;;;;;;;;;x
EVTDESC2902;With the recovery of Paris, De Gaulle has vindicated his choice to continue the fight and restore the honour of France. The Vichy regime has been thoroughly discredited and now the Free French movement is the one, true, legitimate voice of the French people. The Vichy regime has accepted the inevitable and surrendered their authority to De Gaulle. ;;;;;;;;;;;;;x
EVTOPTA2902;Vive la France!;;;;;;;;;;;;;x
mengkukuo_region;Mengkukuo;;;;;;;;;;;;;x
independent_mengkukuo_title;The formation of Mengjiang;;;;;;;;;;;;;x
independent_mengkukuo_desc;The Kwangtung army command has maintained contacts with various important personages in Inner Mongolia. Using these willing collaborators we can set up a regime there that will keep the area quiet while we conquer elsewhere.;;;;;;;;;;;;;x
EVTNAME5040;Quick Economic Boost;;;;;;;;;;;;;x
EVTDESC5040;Due to a surge in productivity our factories are currently producing more goods, although we are not sure how long this will be sustained. We can simply consummate the higher output of our factories or use this opportunity for a big investment, which may allow us to initiate another giant infrastructure project. Choosing short term gains will give a useful economic boost to the nation. \n\n§GThe long term investment will allow the possibility of a large scale infrastructure project to commence.§b\nThe different projects are:\n - Railway-Tycoon\n - National Highways\n - Mining\n - Farm Mechanisation\n\nTheir effects can be looked up in the strategic effects window.;;;;;;;;;;;;;x
EVTOPTA5040;Work harder, not smarter;;;;;;;;;;;;;x
EVTNAME5041;Surge of Volunteers.;;;;;;;;;;;;;x
EVTDESC5041;Our men of manly baring are standing up and saying they are ready to fight for our country. ;;;;;;;;;;;;;x
EVTOPTA5041;Let's fight;;;;;;;;;;;;;x
EVTNAME5042;Coal donations;;;;;;;;;;;;;x
EVTDESC5042;To fuel our war machine our people have donated some of their own coal stocks to the government.;;;;;;;;;;;;;x
EVTOPTA5042;We will set the world ablaze.;;;;;;;;;;;;;x
EVTNAME5043;Metal Donations;;;;;;;;;;;;;x
EVTDESC5043;The war effort needs materials and our civilian population has gathered up things like pots and pans and metal railings from fences to supply more metal for our industries.;;;;;;;;;;;;;x
EVTOPTA5043;Give me more, damn you!;;;;;;;;;;;;;x
EVTNAME5044;Rare Material Donations;;;;;;;;;;;;;x
EVTDESC5044;To aid us in the war effort the home front have been donating spare tires and the like to help sustain our production capacity.;;;;;;;;;;;;;x
EVTOPTA5044;We will use these for Victory;;;;;;;;;;;;;x
economic_boost;Economic Boost;;;;;;;;;;;;;x
desc_economic_boost;Our economy has been boosted;;;;;;;;;;;;;x
volunteer_surge;Volunteer Surge;;;;;;;;;;;;;x
desc_volunteer_surge;Our volunteers are surging;;;;;;;;;;;;;x
STRMONTHLY_CHANGE;Monthly Change:;;;;;;;;;;;;;x
STW_CONV;Convoy/ASW Warfare: ;;;;;;;;;;;;;x
STW_ALLIES;Allied Help: ;;;;;;;;;;;;;x
STW_BOMB;Strategic Bombing: ;;;;;;;;;;;;;x
non_core;Non Core;;;;;;;;;;;;;x
MILACCOFFDESC;$COUNTRY$ is offering us Transit Rights. Accepting will allow us to move ships and armies into their territory.;;;;;;;;;;;;;x
EVTNAME31001;To The Victors Go The Spoils;;;;;;;;;;;;;x
EVTDESC31001;With the Soviet threat in the East destroyed, it is time to divide the spoils. Your allies will want the lands the Soviets stole from them.;;;;;;;;;;;;;x
EVTOPTA31001;Reward your allies;;;;;;;;;;;;;x
