###############################;;;;;;;;;;;;;x
#JAP NEW EVENTS by Herve75;;;;;;;;;;;;;x
###############################;;;;;;;;;;;;;x
EVTNAME33501;Japanese OOB events.;;;;;;;;;;;;;x
EVTDESC33501;Triggering yes will allow you access to many historical HQ, divisions and brigades of Japanese forces. Some will be given directly on map, others will be placed in the production queue.;;;;;;;;;;;;;x
EVTNAME33502;Southern Seas Campaign.;;;;;;;;;;;;;x
EVTDESC33502;Japan Southern Seas Campaign designed offensive operations against allied powers (United Kingdom, Netherlands, Autralia) that started in December 1941. Triggering this event will allow you getting HQ, brigades and support troops that were historicaly involved in these operations. As counterpart, you will suffer a temporary IC limitation and supply consumption increase.;;;;;;;;;;;;;x
EVTNAME33503;Emergency measures.;;;;;;;;;;;;;x
EVTDESC33503;So far, it seems that war is not going well for us... Ennemy forces have taken Iwo Jima and Okinawa and are now threatening our mainland! Let's mobilize some more troops to avoid the worst...;;;;;;;;;;;;;x
EVTNAME33504;Emergency measures.;;;;;;;;;;;;;x
EVTDESC33504;So far, it seems that war is not going well for us... Ennemy forces have taken Toyohara and Chongjin and are now threatening our mainland! Let's mobilize some more troops to avoid the worst....;;;;;;;;;;;;;x
EVTNAME33505;Japan decides desperate measures.;;;;;;;;;;;;;x
EVTDESC33505;It seems our last progresses against Japan have impressed their General Staff. The ennemy is raising dozens of fresh divisions to protect its mainland. Invading Japan could became a nightmare, even though these troops are mostly unequipped and untrained...;;;;;;;;;;;;;x
EVTNAME33506;Japan decides desperate measures.;;;;;;;;;;;;;x
EVTDESC33506;It seems our last progresses against Japan have impressed their General Staff. The ennemy is raising dozens of fresh divisions to protect its mainland. Invading Japan could became a nightmare, even though these troops are mostly unequipped and untrained...;;;;;;;;;;;;;x
EVTNAME33507;Recall 24th Independant Mixed Brigade from Shanghai.;;;;;;;;;;;;;x
EVTDESC33507;With tensions increasing on Soviet and Mongol borders, Japanese General Staff decide in April 1936 to remove 24th Independant Mixed Brigade from Shanghai to reinforce Kwantung army. By doing this, Japanese garrison in Shanghai was weakened.\n;;;;;;;;;;;;;x
EVTNAME33508;2nd Shanghai Incident(August 9th, 1937);;;;;;;;;;;;;x
EVTDESC33508;The 2nd Shanghai incident, as known as "Battle of Shanghai" was the first major engagement fought between Republic of China and Empire of Japan at the beginning of the Second Sino-Japanese War and was one of the largest and bloodiest battles of the entire war. On August 9, an incident at the Hongqiao Airport heightened the tensions between the Chinese and Japanese forces in the Shanghai International Settlement. Japan began sending in reinforcements to Shanghai asking for a total withdraw of chinese forces in the area.;;;;;;;;;;;;;x
EVTNAME33509;2nd Shanghai Incident(August 9th, 1937) - Historical outcome.;;;;;;;;;;;;;x
