# MODEL_TAG;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
############### Unit Names ###############;;;;;;;;;;;;;;x
### USA Aicraft Models ########;;;;;;;;;;;;;x
USA_interceptor_0;Boeing P-26A Peashooter;;;;;;;;;;;;;x
USA_interceptor_1;Boeing P-26B Peashooter;;;;;;;;;;;;;x
USA_interceptor_2;Seversky P-35;;;;;;;;;;;;;x
USA_interceptor_3;Seversky P-35A Guardsman;;;;;;;;;;;;;x
USA_interceptor_4;Curtiss P-40C Warhawk;;;;;;;;;;;;;x
USA_interceptor_5;Bell P-39C Airacobra;;;;;;;;;;;;;x41
USA_interceptor_6;North American P-51B Mustang;;;;;;;;;;;;;x
USA_interceptor_7;North American P-51C Mustang;;;;;;;;;;;;;x
USA_interceptor_8;North American P-51D Mustang;;;;;;;;;;;;;x
USA_interceptor_9;North American P-51H Mustang;;;;;;;;;;;;;x
USA_interceptor_10;North American P-51H Mustang;;;;;;;;;;;;;x
USA_interceptor_11;North American P-51H Mustang;;;;;;;;;;;;;x
USA_multi_role_0;Curtiss A-3 Falcon;;;;;;;;;;;;;x
USA_multi_role_1;Consolidated P-30;;;;;;;;;;;;;x
USA_multi_role_2;Curtiss P-36;;;;;;;;;;;;;x
USA_multi_role_3;Curtiss P-36A Hawk;;;;;;;;;;;;;x
USA_multi_role_4;Republic P-43 Lancer;;;;;;;;;;;;;x
USA_multi_role_5;Curtiss P-40E Warhawk;;;;;;;;;;;;;x
USA_multi_role_6;Republic P-47C Thunderbolt;;;;;;;;;;;;;x
USA_multi_role_7;Republic P-47D Thunderbolt;;;;;;;;;;;;;x
USA_multi_role_8;Republic P-47D-25 Thunderbolt;;;;;;;;;;;;;x
USA_multi_role_9;Republic P-47M Thunderbolt;;;;;;;;;;;;;x
USA_multi_role_10;Republic P-47N Thunderbolt;;;;;;;;;;;;;x
USA_cas_0;Curtiss A-12 Shrike;;;;;;;;;;;;;x
USA_cas_1;Northrop A-17;;;;;;;;;;;;;x
USA_cas_2;Northrop BT;;;;;;;;;;;;;x
USA_cas_3;Douglas A-24 Banshee;;;;;;;;;;;;;x
USA_cas_4;Douglas A-24A Banshee;;;;;;;;;;;;;x
USA_cas_5;Douglas A-24B Banshee;;;;;;;;;;;;;x
USA_cas_6;Curtiss A-25 Helldiver;;;;;;;;;;;;;x
USA_cas_7;North American A-36 Apache;;;;;;;;;;;;;x
USA_cas_8;Douglas BTD Destroyer;;;;;;;;;;;;;x
USA_cas_9;Martin AM Mauler;;;;;;;;;;;;;x
USA_cas_10;Douglas A-1 Skyraider;;;;;;;;;;;;;x
USA_naval_bomber_0;Douglas TBD-1 Devastator;;;;;;;;;;;;;x
USA_naval_bomber_1;Northrop BT-1;;;;;;;;;;;;;x
USA_naval_bomber_2;Douglas SBD-2 Dauntless;;;;;;;;;;;;;x
USA_naval_bomber_3;Consolidated PB4Y-1 Liberator;;;;;;;;;;;;;x
USA_naval_bomber_4;Consolidated PB4Y-2 Privateer;;;;;;;;;;;;;x
USA_naval_bomber_5;Lockheed P2V-2 Neptune;;;;;;;;;;;;;x
USA_naval_bomber_6;Lockheed P2V-3 Neptune;;;;;;;;;;;;;x
USA_naval_bomber_7;Martin P4M-1 Mercator;;;;;;;;;;;;;x
USA_naval_bomber_8;Grumman AF-2W/AF-2S Guardian;;;;;;;;;;;;;x
USA_naval_bomber_9;Grumman S2F-1 Tracker;;;;;;;;;;;;;x
USA_naval_bomber_10;Grumman S2G Tracker;;;;;;;;;;;;;x
USA_cag_0;Grumman F3F-3/Vought SBU;;;;;;;;;;;;x
USA_cag_1;Grumman F3F-3/Douglas TBD;;;;;;;;;;;;;x
USA_cag_2;Brewster F2A-1/Douglas SB2U;;;;;;;;;;;;;x
USA_cag_3;Brewster F2A-2/Douglas SB2U;;;;;;;;;;;;;x
USA_cag_4;Grumman F4F-1/Douglas SBD;;;;;;;;;;;;;x
USA_cag_5;Grumman F4F-4/Grumman TBF;;;;;;;;;;;;;x
USA_cag_6;Grumman F6F/Grumman TBM/Curtiss SB2C;;;;;;;;;;;;;x
USA_cag_7;Vought F4U-1/Grumman TBM/Curtiss SB2C;;;;;;;;;;;;;x
USA_cag_8;Vought F4U-1D/Grumman TBM/Curtiss SB2C;;;;;;;;;;;;;x
USA_cag_9;Grumman F8F-1/Grumman TBM/Curtiss SB2C;;;;;;;;;;;;45;x
USA_cag_10;Grumman F8F-1B/Douglas AD-1;;;;;;;;;;;;;x
USA_cag_11;Grumman F8F-2/Douglas AD-1;;;;;;;;;;;;;x
USA_cag_12;McDonnel F2H/Douglas AD-2;;;;;;;;;;;;;x
USA_twin_engine_fighters_0;Curtiss A-18 Shrike;;;;;;;;;;;;;x
USA_twin_engine_fighters_1;Curtiss A-18 Shrike II;;;;;;;;;;;;;x
