PW_SEND;Send;;;;;;;;;;;;;x
CD_DEBT;Allows debts from $LIST$;;;;;;;;;;;;;x
ESTIMATED_POWER;Estimated Enemy Power;;;;;;;;;;;;;x
PROV_POINTS;Points;;;;;;;;;;;;;x
MAPMODE_14;Simplified Terrain Mapmode;;;;;;;;;;;;;x
TERRAIN_MOVEMENT_COST;Movement Cost: ;;;;;;;;;;;;;x
TERRAIN_ATTACK;Attack: ;;;;;;;;;;;;;x
TERRAIN_DEFENCE;Defence: ;;;;;;;;;;;;;x
TERRAIN_ATTRITION;Attrition: ;;;;;;;;;;;;;x
IC;IC;;;;;;;;;;;;;x
CANCEL_CURRENT_ORDER;Cancel current order.;;;;;;;;;;;;;x
AUTOMATE_TRADE;Automate Trade;;;;;;;;;;;;;x
AUTOMATE_MANUAL;Manual Control;;;;;;;;;;;;;x
AUTOMATE_REINFORCEMENT;Prioritize Reinforcement;;;;;;;;;;;;;x
AUTOMATE_UPGRADES;Prioritize Upgrades/Custom;;;;;;;;;;;;;x
AUTOMATE_PRODUCTION;Prioritize Production;;;;;;;;;;;;;x
SM_COUNTER_SLIDER;Counter Dist.;;;;;;;;;;;;;x
national_socialist_CAN;Parti national social chrétien;;;;;;;;;;;;;x
fascistic_CAN;Canadian Union of Fascists;;;;;;;;;;;;;x
paternal_autocrat_CAN;Reconstruction Party;;;;;;;;;;;;;x
social_conservative_CAN;Social Credit Party;;;;;;;;;;;;;x
market_liberal_CAN;Conservative Party;;;;;;;;;;;;;x
social_liberal_CAN;Liberal Party;;;;;;;;;;;;;x
social_democrat_CAN;Co-operative Commonwealth Federation;;;;;;;;;;;;;x
left_wing_radical_CAN;Independent Labour Party;;;;;;;;;;;;;x
leninist_CAN;Workers' Party of Canada;;;;;;;;;;;;;x
stalinist_CAN;Communist Party;;;;;;;;;;;;;x
NEED;Need;;;;;;;;;;;;;x
independent_croatia_v2_title;Independent Croatia;;;;;;;;;;;;;x
independent_croatia_v2_desc;After the anti-fascist coup in Yugoslavia, Germany and Italy attacked and defeated that country. The Wehrmacht prepared for a long occupation of Yugoslavia, but as ever more forces were needed on the Eastern Front help was needed in maintaining the occupation of Yugoslavia. The Germans could no longer trust the Serbs, who organized partisan groups such as the Reds and Chetniks. However the Croats were inclined to help if they received independence.;;;;;;;;;;;;;x
LEDGER_TRAIT3;Trait 3;;;;;;;;;;;;;x
LEDGER_TRAIT4;Trait 4;;;;;;;;;;;;;x
PARADROP_MISSION_DESC;Perform an airborne assault on a province, dropping paratroopers on the target.;;;;;;;;;;;;;x
bessarabia;Bessarabia;;;;;;;;;;;;;x
karelia;Karelia;;;;;;;;;;;;;x
