POS_STACK_PENALTY;Each point of hull size above §Y$MAX$§W gives a penalty of §R$EACH$§W% on Positioning. This fleet has a total penalty of §R$TOTAL$§W%;;;;;;;;;;;;;x
EFF_POS;Effective Positioning;;;;;;;;;;;;;x
LEADER_POSITIONING;Positioning Bonus;;;;;;;;;;;;;x
FLEET_POSITIONING;Effective Positioning of Fleet. A low percentage makes it less likely to hit the right targets. Individual ships may get higher positioning due to improved doctrines.;;;;;;;;;;;;;x
UW_EDIT_THEATRE;Edit Theatre;;;;;;;;;;;;;x
UW_EDIT_THEATRE_DRO;Select provinces that should belong to this theatre.;;;;;;;;;;;;;x
STANCE_AIR_PREPARE;Air Prepare;;;;;;;;;;;;;x
STANCE_AIR_PREPARE_DESC;Our air units will only rebase and reorganize in this stance.;;;;;;;;;;;;;x
STANCE_AIR_DEFEND;Air Defensive;;;;;;;;;;;;;x
STANCE_AIR_DEFEND_DESC;Our air units will rebase, reorganize, and perform intercept missions.;;;;;;;;;;;;;x
STANCE_AIR_ATTACK;Air Offensive;;;;;;;;;;;;;x
STANCE_AIR_ATTACK_DESC;Our air units will perform the full range of missions.;;;;;;;;;;;;;x
STANCE_NAVAL_PREPARE;Naval Prepare;;;;;;;;;;;;;x
STANCE_NAVAL_PREPARE_DESC;Our fleets will only rebase and reorganize in this stance.;;;;;;;;;;;;;x
STANCE_NAVAL_DEFEND;Naval Defensive;;;;;;;;;;;;;x
STANCE_NAVAL_DEFEND_DESC;Our fleets will rebase, reorganize, and defend our coasts.;;;;;;;;;;;;;x
STANCE_NAVAL_ATTACK;Naval Offensive;;;;;;;;;;;;;x
STANCE_NAVAL_ATTACK_DESC;Our fleets will perform the full range of missions.;;;;;;;;;;;;;x
ALLOW_HQ_REORG;Allow AI Unit Reorganization;;;;;;;;;;;;;x
LAST_BATTLE_WINNER_LOSSES_LESS;Winner Losses less than ;;;;;;;;;;;;;x
LAST_BATTLE_WINNER_LOSSES_MORE;Winner Losses at least ;;;;;;;;;;;;;x
LAST_BATTLE_LOSER_LOSSES_LESS;Loser Losses less than ;;;;;;;;;;;;;x
LAST_BATTLE_LOSER_LOSSES_MORE;Loser Losses at least ;;;;;;;;;;;;;x
LAST_AIR_BATTLE_WINNER_LOSSES_LESS;Winner Air Losses less than ;;;;;;;;;;;;;x
LAST_AIR_BATTLE_WINNER_LOSSES_MORE;Winner Air Losses at least ;;;;;;;;;;;;;x
LAST_AIR_BATTLE_LOSER_LOSSES_LESS;Loser Air Losses less than ;;;;;;;;;;;;;x
LAST_AIR_BATTLE_LOSER_LOSSES_MORE;Loser Air Losses at least ;;;;;;;;;;;;;x
LAST_NAVAL_BATTLE_WINNER_LOSSES_LESS;Winner Ships Lost less than ;;;;;;;;;;;;;x
LAST_NAVAL_BATTLE_WINNER_LOSSES_MORE;Winner Ships Lost at least ;;;;;;;;;;;;;x
LAST_NAVAL_BATTLE_LOSER_LOSSES_LESS;Loser Ships Lost less than ;;;;;;;;;;;;;x
LAST_NAVAL_BATTLE_LOSER_LOSSES_MORE;Loser Ships Lost at least ;;;;;;;;;;;;;x
OUT_OF_SUPPLY_DAYS_LESS;Out of Supply for less than ;;;;;;;;;;;;;x
OUT_OF_SUPPLY_DAYS_MORE;Out of Supply for at least ;;;;;;;;;;;;;x
STANCE_WITHDRAW;Withdraw Stance;;;;;;;;;;;;;x
STANCE_WITHDRAW_DESC;Our units will withdraw from untenable positions and attempt to shorten and consolidate the front. Units will not attack.;;;;;;;;;;;;;x
OOB_COLLAPSE_ALL;Collapse All;;;;;;;;;;;;;x
OOB_GO_TO_SELECTED;Go To Selected;;;;;;;;;;;;;x
ATTACK_ON_THE_WEST_NAME;Attack on the West;;;;;;;;;;;;;x
ATTACK_ON_THE_WEST_DESC;"The phoney war was over. Chamberlain had been so confident he had boasted a month earlier that "He [Hitler] had missed the bus”, but he hadn’t. The German Panzer troops were poised on the border of the Low Countries, ready to unleash the Blitzkrieg on an unprepared France. All that would be left would be blood, toil, tears and sweat.";;;;;;;;;;;;;x
VC_BUTTON_DISABLED_SAVE;Cannot reselect victory conditions when loading a saved game.;;;;;;;;;;;;;x
