PROV1;Porsangerhalvoya;;;;;;;;;;;;;x,
PROV2;Svaerholthalvoya;;;;;;;;;;;;;x,
PROV3;Nordkinnhalvoya;;;;;;;;;;;;;x,
PROV4;Båtsfjord;;;;;;;;;;;;;x,
PROV5;Hasvik;;;;;;;;;;;;;x,
PROV6;Hammerfest;;;;;;;;;;;;;x,
PROV7;Kistrand;;;;;;;;;;;;;x,
PROV8;Storfjordbotn;;;;;;;;;;;;;x,
PROV9;Tromso;;;;;;;;;;;;;x,
PROV10;Ringvassoy;;;;;;;;;;;;;x,
PROV11;Bergsfjord;;;;;;;;;;;;;x,
PROV12;Rastigaissa;;;;;;;;;;;;;x,
PROV13;Borselv;;;;;;;;;;;;;x,
PROV14;Vadso;;;;;;;;;;;;;x,
PROV15;Vardo;;;;;;;;;;;;;x,
PROV16;Lyngsfjellan;;;;;;;;;;;;;x,
PROV17;Storslett;;;;;;;;;;;;;x,
PROV18;Caravarre;;;;;;;;;;;;;x,
PROV19;Alta;;;;;;;;;;;;;x,
PROV20;Lakselv;;;;;;;;;;;;;x,
PROV21;Karigasniemi;;;;;;;;;;;;;x,
PROV22;Polmak;;;;;;;;;;;;;x,
PROV23;Kirkenes;;;;;;;;;;;;;x,
PROV24;Senja;;;;;;;;;;;;;x,
PROV25;Andselv;;;;;;;;;;;;;x,
PROV26;Skibotn;;;;;;;;;;;;;x,
PROV27;Bilto;;;;;;;;;;;;;x,
PROV28;Jotkajavvre;;;;;;;;;;;;;x,
PROV29;Kárásjohka;;;;;;;;;;;;;x,
PROV30;Utsjoki;;;;;;;;;;;;;x,
PROV31;Sevettijärvi;;;;;;;;;;;;;x,
PROV32;Rybachi;;;;;;;;;;;;;x,
PROV33;Petsamo;;;;;;;;;;;;;x,
PROV34;Pulozero;;;;;;;;;;;;;x,
PROV35;Gavrilovo;;;;;;;;;;;;;x,
PROV36;Bonnes;;;;;;;;;;;;;x,
PROV37;Innset;;;;;;;;;;;;;x,
PROV38;Nordkjosbotn;;;;;;;;;;;;;x,
PROV39;Kilpisjärvi;;;;;;;;;;;;;x,
PROV40;Suolovuopme;;;;;;;;;;;;;x,
PROV41;Kautokeino;;;;;;;;;;;;;x,
PROV42;Inari;;;;;;;;;;;;;x,
PROV43;Lammi;;;;;;;;;;;;;x,
PROV44;Kolosjoki ;;;;;;;;;;;;;x,
PROV45;Zapadnaya Litsa;;;;;;;;;;;;;x,
PROV46;Murmansk;;;;;;;;;;;;;x,
PROV47;Murmashi;;;;;;;;;;;;;x,
PROV48;Kharlovka;;;;;;;;;;;;;x,
PROV49;Harstad;;;;;;;;;;;;;x,
PROV50;Curaçao;;;;;;;;;;;;;x,
PROV51;Salangen;;;;;;;;;;;;;x,
PROV52;Råstojäure;;;;;;;;;;;;;x,
PROV53;Aiddejavre;;;;;;;;;;;;;x,
PROV54;Noarvas;;;;;;;;;;;;;x,
PROV55;Angeli;;;;;;;;;;;;;x,
PROV56;Ivalo;;;;;;;;;;;;;x,
PROV57;Nautsi;;;;;;;;;;;;;x,
PROV58;Khutoyarvi;;;;;;;;;;;;;x,
PROV59;Polyarny;;;;;;;;;;;;;x,
