# MODEL_TAG;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
############### Unit Names ###############;;;;;;;;;;;;;;x
##################### Unit Model Names ################;;;;;;;;;;;;;;x
### Gliders #;;;;;;;;;;;;;;x
SOV_gliders_0;Gribovski G-11;;;;;;;;;;;;;x
SOV_gliders_1;Ilyushin Il-32;;;;;;;;;;;;;x
### Interceptor #;;;;;;;;;;;;;;x
SOV_interceptor_0;Polikarpov I-16 Type 4;;;;;;;;;;;;;x
SOV_interceptor_1;Polikarpov I-16 Type 5;;;;;;;;;;;;;x
SOV_interceptor_2;Polikarpov I-16 Type 6;;;;;;;;;;;;;x
SOV_interceptor_3;Polikarpov I-16 Type 19;;;;;;;;;;;;;x
SOV_interceptor_4;Yakovlev Yak-1;;;;;;;;;;;;;x
SOV_interceptor_5;Yakovlev Yak-1;;;;;;;;;;;;;x41
SOV_interceptor_6;Yakovlev Yak-9;;;;;;;;;;;;;x
SOV_interceptor_7;Yakovlev Yak-9;;;;;;;;;;;;;x
SOV_interceptor_8;Yakovlev Yak-3 and Yak-9U(VK-107);;;;;;;;;;;;;x
SOV_interceptor_9;Yakovlev Yak-9UT;;;;;;;;;;;;;x
SOV_interceptor_10;Yakovlev Yak-9UT;;;;;;;;;;;;;x
SOV_interceptor_11;Yakovlev Yak-9UT;;;;;;;;;;;;;x
SOV_multi_role_0;Polikarpov I-5;;;;;;;;;;;;;x
SOV_multi_role_1;Polikarpov Po-2LSh;;;;;;;;;;;;;x
SOV_multi_role_2;Polikarpov I-15M-22;;;;;;;;;;;;;x
SOV_multi_role_3;Polikarpov I-153;;;;;;;;;;;;;x
SOV_multi_role_4;Polikarpov I-16 Type 24;;;;;;;;;;;;;x
SOV_multi_role_5;Lavochkin LaGG-3;;;;;;;;;;;;;x
SOV_multi_role_6;Lavochkin La-5;;;;;;;;;;;;;x
SOV_multi_role_7;Lavochkin La-5FN;;;;;;;;;;;;;x
SOV_multi_role_8;Lavochkin La-7;;;;;;;;;;;;;x
SOV_cas_0;Kochyerigin DI-6;;;;;;;;;;;;;x
SOV_cas_1;Kharkov R-10;;;;;;;;;;;;;x
SOV_cas_2;Sukhoi Su-2;;;;;;;;;;;;;x
SOV_cas_3;Sukhoi Su-2 (ShB);;;;;;;;;;;;;x
SOV_cas_4;Sukhoi Su-4;;;;;;;;;;;;;x
SOV_cas_5;Ilyushin Il-2;;;;;;;;;;;;;x
SOV_cas_6;Ilyushin Il-2;;;;;;;;;;;;;x
SOV_cas_7;Ilyushin Il-2M;;;;;;;;;;;;;x
SOV_cas_8;Ilyushin Il-2M3;;;;;;;;;;;;;x
SOV_cas_9;Il-10;;;;;;;;;;;;;x
SOV_cas_10;Il-10;;;;;;;;;;;;;x
SOV_cas_11;Il-10;;;;;;;;;;;;;x
SOV_cag_0;I-15/Po-2;;;;;;;;;;;;;x
SOV_cag_1;I-15Bis/Po-2;;;;;;;;;;;;;x
SOV_cag_2;I-16 Type 10/I-15Bis;;;;;;;;;;;;;x
SOV_cag_3;I-16 Type 18/I-15Bis;;;;;;;;;;;;;x
SOV_cag_4;Yak-1/I-15Bis;;;;;;;;;;;;;x
SOV_cag_5;Yak-1/Il-2T;;;;;;;;;;;;;x
SOV_cag_6;Yak-9/Il-2MT;;;;;;;;;;;;;x
SOV_cag_7;Yak-9TK/Il-2MT;;;;;;;;;;;;;x
SOV_cag_8;Yak-3/Il-10T;;;;;;;;;;;;;x
SOV_cag_9;Yak-9U/Il-10T;;;;;;;;;;;;;x
SOV_cag_10;Yak-9UT/Il-10T;;;;;;;;;;;;;x
SOV_cag_11;Yak-9UT/Il-10T;;;;;;;;;;;;;x
