##########################################################################################################;;;;;;;;;;;;;;x
AFG_light_armor_bat_0;CV-33;;;;;;;;;;;;;x
AFG_light_armor_brigade_0;CV-33;;;;;;;;;;;;;x
AFG_light_armor_bat_1;LT vs.35;;;;;;;;;;;;;x
AFG_light_armor_brigade_1;LT vs.35;;;;;;;;;;;;;x
AFG_light_armor_bat_2;BT-7;;;;;;;;;;;;;x
AFG_light_armor_brigade_2;BT-7;;;;;;;;;;;;;x
AFG_armor_bat_0;T-18;;;;;;;;;;;;;x
AFG_armor_brigade_0;T-18;;;;;;;;;;;;;x
AFG_armor_bat_1;T-28;;;;;;;;;;;;;x
AFG_armor_brigade_1;T-28;;;;;;;;;;;;;x
AFG_armor_bat_2;BT-7M;;;;;;;;;;;;;x
AFG_armor_brigade_2;BT-7M;;;;;;;;;;;;;x
AFG_armor_bat_3;T-34 m.41;;;;;;;;;;;;;x
AFG_armor_brigade_3;T-34 m.41;;;;;;;;;;;;;x
AFG_armor_bat_4;T-34 m.44;;;;;;;;;;;;;x
AFG_armor_brigade_4;T-34 m.44;;;;;;;;;;;;;x
AFG_interceptor_0;Hawker Hind;;;;;;;;;;;;;x
AFG_cas_0;Breda Ba.25;;;;;;;;;;;;;x
##########################################################################################################;;;;;;;;;;;;;;x
ALB_light_armor_bat_0;CV-35;;;;;;;;;;;;;x
ALB_light_armor_brigade_0;CV-35;;;;;;;;;;;;;x
ALB_light_armor_bat_1;L.3/38;;;;;;;;;;;;;x
ALB_light_armor_brigade_1;L.3/38;;;;;;;;;;;;;x
ALB_light_armor_bat_2;L.6/40;;;;;;;;;;;;;x
ALB_light_armor_brigade_2;L.6/40;;;;;;;;;;;;;x
ALB_armor_bat_0;Fiat 2000;;;;;;;;;;;;;x
ALB_armor_brigade_0;Fiat 2000;;;;;;;;;;;;;x
ALB_armor_bat_1;M.11/39;;;;;;;;;;;;;x
ALB_armor_brigade_1;M.11/39;;;;;;;;;;;;;x
ALB_armor_bat_2;M.13/40;;;;;;;;;;;;;x
ALB_armor_brigade_2;M.13/40;;;;;;;;;;;;;x
ALB_armor_bat_3;M.15/42;;;;;;;;;;;;;x
ALB_armor_brigade_3;M.15/42;;;;;;;;;;;;;x
ALB_armor_bat_4;M.18/43 Sahariano;;;;;;;;;;;;;x
ALB_armor_brigade_4;M.18/43 Sahariano;;;;;;;;;;;;;x
##########################################################################################################;;;;;;;;;;;;;;x
ARG_light_armor_bat_1;M1A2;;;;;;;;;;;;;x
ARG_light_armor_brigade_1;M1A2;;;;;;;;;;;;;x
ARG_light_armor_bat_2;L-60S;;;;;;;;;;;;;x
ARG_light_armor_brigade_2;L-60S;;;;;;;;;;;;;x
ARG_light_armor_bat_3;LT vz. 38;;;;;;;;;;;;;x
ARG_light_armor_brigade_3;LT vz. 38;;;;;;;;;;;;;x
ARG_armor_bat_0;Renault FT17;;;;;;;;;;;;;x
ARG_armor_brigade_0;Renault FT17;;;;;;;;;;;;;x
ARG_armor_bat_1;T4E1;;;;;;;;;;;;;x
ARG_armor_brigade_1;T4E1;;;;;;;;;;;;;x
ARG_armor_bat_2;M3 Lee;;;;;;;;;;;;;x
ARG_armor_brigade_2;M3 Lee;;;;;;;;;;;;;x
ARG_armor_bat_3;M4A1 Sherman;;;;;;;;;;;;;x
ARG_armor_brigade_3;M4A1 Sherman;;;;;;;;;;;;;x
ARG_armor_bat_4;M4/E8 Sherman;;;;;;;;;;;;;x
ARG_armor_brigade_4;M4/E8 Sherman;;;;;;;;;;;;;x
ARG_armor_bat_5;M26 Pershing;;;;;;;;;;;;;x
ARG_armor_brigade_5;M26 Pershing;;;;;;;;;;;;;x
ARG_multi_role_3;FMA I.Ae.33 Pulqui II;;;;;;;;;;;;;x
ARG_interceptor_1;Curtiss Hawk 75H;;;;;;;;;;;;;x
ARG_interceptor_2;FMA I.Ae-22 DL;;;;;;;;;;;;;x
ARG_interceptor_6;FMA I.Ae.27 Pulqui;;;;;;;;;;;;;x
ARG_naval_bomber_0;Consolidated P2Y-3A Ranger;;;;;;;;;;;;;x
ARG_transport_plane_0;Douglas C-32;;;;;;;;;;;;;x
ARG_light_cruiser_1;La Argentina-class;;;;;;;;;;;;;x
ARG_heavy_cruiser_0;Veinticinco de Mayo-class;;;;;;;;;;;;;x
ARG_submarine_0;Santa Fe-class;;;;;;;;;;;;;x
ARG_rocket_interceptor_0;FMA I.Ae. 27 Pulqui I;;;;;;;;;;;;;x
ARG_rocket_interceptor_1;FMA I.Ae.33 Pulqui II;;;;;;;;;;;;;x
ARG_interceptor_0;FMA D.21 C-1;;;;;;;;;;;;;x
ARG_interceptor_10;I.Ae. 26 D-600;;;;;;;;;;;;;x
ARG_interceptor_12;I.Ae. 29 D-720;;;;;;;;;;;;;x
ARG_multi_role_0;Ae.M.O.1;;;;;;;;;;;;;x
ARG_multi_role_2;FMA Hawk 75-O;;;;;;;;;;;;;x
ARG_twin_engine_fighters_12;FMA IA.30 Ñancú;;;;;;;;;;;;;x
ARG_cas_0;FMA Ae.M.B.1;;;;;;;;;;;;;x
ARG_cas_1;FMA Ae.M.B.2;;;;;;;;;;;;;x
ARG_cas_2;FMA Ae.M.B.2 Bombi;;;;;;;;;;;;;x
ARG_light_bomber_11;FMA I.Ae. 24 Calquin;;;;;;;;;;;;;x
ARG_light_bomber_12;I.Ae. 28 D-710 Super Calquin;;;;;;;;;;;;;x
ARG_transport_plane_12;I.Ae. 28 D-710 Super Calquin;;;;;;;;;;;;;x
##########################################################################################################;;;;;;;;;;;;;;x
AST_super_heavy_battleship_1;N3-class;;;;;;;;;;;;;x
AST_super_heavy_battleship_2;Vanguard(mod.)-class;;;;;;;;;;;;;x
AST_super_heavy_battleship_3;N3(mod.)-class;;;;;;;;;;;;;x
AST_battleship_0;Iron Duke-class;;;;;;;;;;;;;x
AST_battleship_1;Revenge-class;;;;;;;;;;;;;x
AST_battleship_2;Queen Elizabeth-class;;;;;;;;;;;;;x
AST_battleship_3;Nelson-class;;;;;;;;;;;;;x
AST_battleship_4;King George V-class;;;;;;;;;;;;;x
AST_battleship_5;Lion-class;;;;;;;;;;;;;x
AST_battleship_6;Vanguard-class;;;;;;;;;;;;;x
AST_battlecruiser_0;Invincible-class;;;;;;;;;;;;;x
AST_battlecruiser_1;Indefatigable-class;;;;;;;;;;;;;x
AST_battlecruiser_2;Renown-class;;;;;;;;;;;;;x
AST_battlecruiser_3;Admiral-class;;;;;;;;;;;;;x
AST_battlecruiser_4;G3-class;;;;;;;;;;;;;x
AST_heavy_cruiser_0;Hawkins-class;;;;;;;;;;;;;x
AST_heavy_cruiser_1;County-class;;;;;;;;;;;;;x
AST_heavy_cruiser_2;Australia-class;;;;;;;;;;;;;x
AST_heavy_cruiser_3;Imp. Australia-class;;;;;;;;;;;;;x
AST_heavy_cruiser_4;Norfolk-class;;;;;;;;;;;;;x
AST_heavy_cruiser_5;Churchill-class;;;;;;;;;;;;;x
AST_light_cruiser_1;Adelaide-class;;;;;;;;;;;;;x
AST_light_cruiser_2;Arethusa-class;;;;;;;;;;;;;x
AST_light_cruiser_3;Sydney;;;;;;;;;;;;;x
AST_light_cruiser_4;Town-class;;;;;;;;;;;;;x
AST_light_cruiser_5;Crown Colony-class;;;;;;;;;;;;;x
AST_light_cruiser_6;Minotaur-class;;;;;;;;;;;;;x
AST_light_cruiser_7;Tiger-class;;;;;;;;;;;;;x
AST_anti_air_cruiser_0;Dido-class;;;;;;;;;;;;;x
AST_anti_air_cruiser_1;Scylla-class;;;;;;;;;;;;;x
AST_anti_air_cruiser_2;Bellona-class;;;;;;;;;;;;;x
AST_destroyer_actual_0;V-class;;;;;;;;;;;;;x
